dataset,text,label,multilabel
f,@user just fuckin roasted this faggot,1,
f,@user @user @user we should hang out ovenjew. Have a lot in common. People waste time on nigs. Jews r r problem.,1,
f,@user Quickscoping trash. TAKE OF THE TONY HAWK SETUP AND PLAY NORMALLY. THAT'S NOT WHAT SNIPERS ARE FOR!,0,
f,@user that should read suck on my bacon encrusted middle finger Muslim twats,1,
f,"@user Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin",0,
f,@user @user all trash to me,0,
f,@user August is trash,0,
f,@user *yourself *faggot buy a dictionary,1,
f,@user looks like you took a red marker and colored on your leg,0,
f,"@user 
You tryin to say ofay?",0,
f,@user @user can always gets da colored folk back in da cage wit da KFC,1,
f,@user dink now uknow thats not true,0,
f,@user nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,1,
f,@user @user @user But...country music listeners really are hicks and alcoholics &#128514;&#128514;,1,
f,@user looks prime for some trash pick up,0,
f,@user @user @user and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile,1,
f,@user niger,1,
f,"@user @user @user I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.",1,
f,@user I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,0,
f,@user @user what do you want fag,1,
f,@user @user your a fag,1,
f,@user shut up you stupid bitch,1,
f,@user I took it harder when Rivera retired. I'm not a Yankee fan but I have a lot of love and respect for em. Especially the core 4,0,
f,@user my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,0,
f,@user or your in the ghetto,0,
f,@user And you know best about the bird moves...!!!,0,
f,@user fag,1,
f,@user you don't know shit about me faggot bitch,1,
f,@user fag,1,
f,@user faggot,1,
f,@user not funny u faggot,1,
f,@user ur brother looks so queer and ugly,1,
f,@user &lt;&lt;BEST NAME ON TWITTER EVER!! AKA; Jewbacca&lt;&lt;SECOND BEST NAME ON TWITTER!!,0,
f,"@user that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying""",0,
f,"@user I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny.",1,
f,@user @user no song I've heard was good is what I mean by he's trash,0,
f,@user @user good leave you stupid faggot,1,
f,"@user huh, lol mad nigger is mad",1,
f,@user Did you say spray tan? **Charlie Crist switches back to Republican**,0,
f,"@user it's also a bird, a city, and a math theorem. I make no assumptions!",0,
f,@user @user @user lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,1,
f,@user happy birthday faggot,1,
f,"@user and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days.",1,
f,@user tranny,0,
f,@user I guess blaspheme to your Allah is ok if your pos muzzie huh? @user @user @user,1,
f,@user sit down and stfu raghead @user @user,1,
f,@user sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,1,
f,@user @user trash ain't it,0,
f,@user like their players really been talking trash about Bama.,0,
f,@user No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.,0,
f,@user He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course,0,
f,@user thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?,0,
f,"@user I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",0,
f,"@user @user Yep. *sobs*

I got my hopes up when a couple of the national guys (including that Kiper/McShay mock) had him slipping.",0,
f,"@user damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?",1,
f,"@user shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",1,
f,@user @user it always looks so nice! I was gonna buy this yellow one,0,
f,"@user elissa would call me trash, vile, etc.!",0,
f,"@user get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good",0,
f,@user fuck u nigger,1,
f,@user &#128530;FOREVER 21 hoes,0,
f,@user Lmao. it bel ike that nowadays,0,
f,"@user @user Oh but those last few that did.. Charlie, Wilma, Jeanne...",0,
f,@user @user is an evil hate whitey racist who thinks Delbert Belton deserved it. @user @user @user,1,
f,@user ugly nigger,1,
f,"@user I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet",0,
f,@user lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,0,
f,"@user @user gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",1,
f,"@user I feel the same way about the bigotry and racism of using the word ""redskins"".",0,
f,@user yellow shirt hat turnt to da side,0,
f,"@user along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @user",0,
f,@user do u still have ur blk. pom?,0,
f,@user @user @user He now resides on the Mantle piece.,0,
f,@user Certainlt not the paddies,0,
f,@user Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.,0,
f,@user Not taking Franks advice and he ate the yellow snow.,0,
f,@user The spear chuckers are flooding into Upton Park.,0,
f,@user Yankees beat then in the Grapefruit league the other day.,0,
f,"@user Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks",0,
f,"@user You remember,it used to be funny coloured paper.",0,
f,"@user nahh , whatever you are spook or spic, I still don't like you . Good day",1,
f,@user @user @user so if your 17 and in high school you dont have your own house you fucking faggot,1,
f,@user I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne,0,
f,@user Because Ian's retarded,1,
f,@user @user io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!,0,
f,@user @user song trash....,0,
f,"@user i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",1,
f,"@user carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca",0,
f,@user @user u pulled.that queer shit as spon as u put no homo lol,1,
f,@user go Yankees,0,
f,"@user @user Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie",0,
f,"@user @user I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!",0,
f,@user why were there penguins and a bird in the puppy bowl???,0,
f,@user I volunteer to be guinea pig and help test it out &#128527;&#128587;,0,
f,"@user I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @user",1,
f,@user well pee is oft yellow.,0,
f,@user fucking losers wetbacks #SorryNotSorry,1,
f,@user ; so you about to purpose to Charlie?,0,
f,"@user her face ugly to me, &amp; her nudes were trash.",0,
f,@user &#128514;&#128514; my fault it sound like it fucc nicca,0,
f,@user Statement of the Day: Ppl who RT @user are even dumber than he is. The ole birds of a feather type of deal.,0,
f,"@user Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!",0,
f,@user Charlie Day?,0,
f,@user @user now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,1,
f,@user idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,1,
f,@user your a big yute to be having slits in your brows my darg lol drop it out,0,
f,@user And the Yankees gave you a win. :) Happy Birthday!!,0,
f,@user I don't bend that way queer. Thanks for the offer it's flattering.,1,
f,@user go back to nigeria faggot,1,
f,@user I've only like about 3 pair..they're overpriced trash ..,0,
f,@user Naw... I'm trash... Keep ya pity hugs...&#128530;&#128133;,0,
f,@user @user two birds with one stone Biggs.,0,
f,"@user Hey #teabagger the #benghazi thing is a joke. 13 Benghazis under Bush, no hearings. More on Benghazi than real 9-11 attack",0,
f,@user &#128514;&#128514;&#128514; you're a coon,1,
f,@user I want some clams on the half shell :-) http,0,
f,"@user 
You date colored men?",0,
f,"@user @user don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! 
Go back to watching BARNEY!",0,
f,"@user BWAHAAAA I just choked on an Oreo cookie!
I'M figuring, this may have something to do with it! http",0,
f,@user It's retarded. Ignore the harlem shake fad and hope it goes away soon.,0,
f,"@user Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.",1,
f,"@user @user @user They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards",1,
f,@user &#128514;&#128514;&#128514; a box full of yellow crayons.,0,
f,@user @user hey aklve! Im taking out the black ghetto trash. Youre blocked nigger,1,
f,@user What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?,0,
f,@user @user yellow bone be oh so easy wit da name callin b,0,
f,@user @user @user I just wanted brownies man,0,
f,@user @user @user I'll trade you one car drift for brownies.,0,
f,"@user But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings.",0,
f,@user lol I already made it. I'm waiting on my brownies to finish &#128526;,0,
f,@user @user it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass,0,
f,"@user @user I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points",0,
f,@user @user You're saying zebras are goth?,0,
f,"@user I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves",0,
f,@user i hope you get better soon! colds are for the birds,0,
f,@user &#128514; welcome back b.. without your daily rants my TL was trash af,0,
f,@user be my guest. I want to be a bird I think,0,
f,@user T.o. was a faggot crybaby,1,
f,@user you a fag b,1,
f,"@user @user @user @user tegenwoordig weet je ook al niet wat voor vlees je eet,voor je t weet is t zebra of een aap",0,
f,@user @user @user Cant the Yankees make some last weeks moves??,0,
f,@user @user @user Anything to trash this black President!!,1,
f,@user You mean the one I colored with crayons isn't copacetic?,0,
f,@user - you know what you did you faggot. There are literally thousands of people that have you on their radar homo,1,
f,"@user His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities",0,
f,@user geta Life faggot,1,
f,@user your a cunt,1,
f,@user the grass is greener on the other side of the fence of course it's also a soggy septic field,0,
f,"@user ""The Yankees of football"" was the funniest part of your latest video. Sincerely, all of Pittsburgh.",0,
f,@user Reason #2 I didn't order a shirt: Taffy will know where I live and he would probably find me and stab me.,0,
f,@user means trash lol,0,
f,@user shut your legs hoe,1,
f,@user interested. Just wanted to see a better pic of the soles,0,
f,@user @user @user Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!,1,
f,@user i thought i was the ghetto word for babe,0,
f,@user thank you again mick,0,
f,@user @user u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.,0,
f,@user have her learn the first 30 seconds of Flesh and the Power it Holds- Death. That riff would be cool for a bird to do lol,0,
f,@user would be perfect w/a graham cracker flavored bun or a maple dougnut bar.,0,
f,"@user Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.",0,
f,@user @user all that trash talk and we win championships!!! You're boring me dude #NationalChamps,0,
f,@user shut up coon.,1,
f,@user Thanks for the follow guys! I'm enjoying a cold yellow belly right now.,0,
f,@user I don't follow you because everything about your company is white trash.,1,
f,@user You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!,1,
f,@user stop trolling me u creepy ass cracker!!!,1,
f,@user @user &lt;&lt; closet muzzie @user @user @user @user @user,0,
f,@user Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...,0,
f,"@user 
Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?",0,
f,"@user 
She be what we say in da hood white trash",1,
f,"@user 
Y&#8217;all whitey gots to PAY fo da preparations",1,
f,@user Starts making monkey faces behind you,0,
f,@user that pic with the red bone in braids and that tiger in the back for sale?,0,
f,@user @user teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.,0,
f,@user @user Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.,0,
f,@user You look like a monkey,0,
f,@user sheeze a yellow bone,0,
f,@user @user I wasn't serious bitch &#128514; bitch them niggas i named ain't fuccing witcho ass &#128514;&#128557; we all just making shit up &#128527;&#128553;,1,
f,@user I swear to god nigger you better still hang with me before work. You got my hype,1,
f,@user do you work today niglet?,1,
f,"@user If NBC has elected you to be a spokesman for NBC they are in a lot of trouble. I and friends will no longer watch NBC trash

1",0,
f,@user AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.,0,
f,"@user Im a proud wacko bird, how bout you?",0,
f,@user @user @user @user @user @user ugly gay nigga bitch fucking peace of shit,1,
f,@user @user @user @user @user @user y'all is coons n uncle toms,1,
f,"@user @user fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time!",1,
f,@user 5 of us decided to drink Everclear and go to a Yankees game.. Only two made it to their seat,0,
f,"@user @user When Mary asked him about it, said ""the part you eat is white-you throw the yellow away""",0,
f,@user @user wow I can put slit trophies against u in those,0,
f,"@user only one problem theres a ""no pussies allowed"" sorry @user",1,
f,@user Random thought - If a bird crossing the path of a FG try were impacted by ball causing it to deflect off course. Re-kick or miss?,0,
f,"@user Thirsty Giants are always like ""ho, ho, ho""",0,
f,@user @user lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,1,
f,@user Yeah..cause if anyone thinks this clown went to @user to buy Oreos is as stupid as all of them look,0,
f,"@user @user ugh , @user put one 420 dead center off him @user",0,
f,"@user 
Dat damn dog eats betta den most colored folk do.",0,
f,"@user 
I be wishin you was local. I takes you to da Yankee game and spoil you",0,
f,"@user 
I gots to be bein colored and all",0,
f,"@user 
You never survive in da colored hood",0,
f,"@user @user Hey fag, I said this was your aunts. *He* said it was you.",1,
f,"@user @user @user 
I likes da Yankees",0,
f,"@user @user Its Perfection. My brain crossed wires or something, I dont know why I came up with Concentration,maybe the ghetto one",0,
f,@user purple monkey,0,
f,@user @user Jews and white race traitors have to be swept clean so the Aryan race can survive.,1,
f,@user I feel that.. i see nothing wrong with the gta killing bc it's not the sole purpose of the game,0,
f,@user u still a mutt tho lol,0,
f,@user y u not on the monkey bars too lol,0,
f,@user @user ......so.....white people selling #African art? NOT COOL? Okay. #blackish #redskins #doublestandard,0,
f,@user big fucking deal...cry baby niggers,1,
f,@user chug pee,0,
f,@user what did you search? Gay redneck episode 1 play?,1,
f,@user nip Im tryna buy a copy of #Crenshaw!! But your http website is down.. Let me know something!,0,
f,@user @user @user @user I can't wait for the day they take them be a boon for the entire nation,0,
f,@user @user is so excited about his red velvet brownie.,0,
f,@user If they trash in yr 3 or 4 he'll waive it lol,0,
f,"@user Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys.",0,
f,@user @user birds of a feather flock together y'all &#128037;&#128035;,0,
f,@user @user @user your getting blocked faggot,1,
f,@user I like brownies &#128546;,0,
f,@user SOO when we hanging out and makin brownies!!,0,
f,@user just like a nig to come home when ever they want,1,
f,"@user lemme just throw a 302 in it, how's the tranny??",0,
f,@user @user @user look at this nigger ass nigger shit right here,1,
f,@user basic trash,0,
f,@user @user niggers*,1,
f,@user naah da twitter bird &#128542;,0,
f,@user dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,1,
f,@user kill yourself ugly ass monkey looking shit,1,
f,@user @user @user that matters ?,0,
f,@user you should check it out... it aint animated and has Charlie Murphy in it,0,
f,@user @user yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.,1,
f,@user in the trash,0,
f,@user fuck you fag!,1,
f,@user fuck you niggah you gay. Lol,1,
f,@user Overpriced complete trash. Not even debatable.,0,
f,@user I need some clams on the half shell :-). Down here all you can get is deep fried clam necks.,0,
f,@user it was Paul McCartney faggot,1,
f,@user you and me having Twitter bird shaped pancakes that would just be a start,0,
f,"@user Fuckin muzzie cunts, should all be deported, savages",1,
f,@user Screw the ragheads.,1,
f,@user @user @user you fuckin Yankees I'll be there in 2 months I'll meet you pussy,1,
f,@user nah some honkey lookin dude at chr,0,
f,@user @user dryer then them bad ass eyes of your fag,1,
f,@user @user @user Exactly by folks who can't favor to get into that lovely old stadium.,0,
f,@user @user @user I miss NYC!! Nashville needs a pro AL team. The closest is KC or Tampa. That's pretty bad. The south is NL.,0,
f,@user @user @user I miss the pizza! The passion.,0,
f,@user @user @user Oh yeah. And the annoying damn duck calls?? They outta be banned. Duck horns??,0,
f,@user @user Just getting in! I hope so. Cause they stunk it up last night.,0,
f,"@user @user HAHAHA ""chunky goalkeeper makes a save with his stomach""",0,
f,@user i prefer zebra visually. Didn't know about lesser costs.,0,
f,@user @user @user @user love H.birds! Used to feed them when I lived in WA state. Hv them on mtn in S.Ore,0,
f,"@user Someone gave me a nip of Baileys irish cream coffee, what can i use it with,suggestions?",0,
f,@user I don&#8217;t understand how it&#8217;s weak to give anything to Jeter when the Astros barely have any history with the Yankees,0,
f,@user too make up for your yellow chompers? #candyass,0,
f,"@user hey, do you have that screen shot of djk's wiki page being updated regarding the trash can incident?",0,
f,@user back up faggot,1,
f,@user yung nakalagay sa second page ng handout na may closed ended questions etc. Tapos lalagay sa 1/2 yellow pad,0,
f,@user new york niggas quick to take off on a bitch in public boy lol!!!!!,1,
f,"@user @user @user Typical Hitchens type atheist and was watching a doc on how hollywood hates god, ready to mock it.",0,
f,@user Fucking coon,1,
f,@user @user @user Would not spend my money on trash like that!,0,
f,"@user fuck your mother, faggot",1,
f,@user I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +,1,
f,@user ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),0,
f,@user ....yeah....I don't think its about #injuns. I think #redskins is about #politics and #alcoholism in #WashingtonDC .....,0,
f,"@user My current favorite line is Shea Moisture. It's at Target and CVS. Great for dry, curly, and/or colored hair.",0,
f,@user You retarded bruh lol,1,
f,"@user strawberry shortcake. Stacked with whipped cream, yellow spunge-cake, &amp; sliced #strawberries freshly picked from the farm w/ my kids.",0,
f,@user naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;,0,
f,@user @user @user hes a lying faggot. he used inspect element to change the number of dollars in his account.,1,
f,@user @user Yeah he definitely wasn't the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo,0,
f,@user Dumb Haitian fake black faggots. Go to Haiti and neck yourself.,1,
f,@user lmaoo what a fag,1,
f,"@user word. Do any of ur decisions include anchor, feather, infinity sign, bird?",0,
f,"@user in that picture yes, I haven't had an updated pic added the angel wing is colored now too, and thanks represents what I am ;)",0,
f,@user the only thing better than a bargain is a Yankee bargain.,0,
f,@user @user @user get some money and stop playing that old trash.,0,
f,"@user &amp; the hunters anthem goes ""Al Goreing we will go, Hi ho the dairy O Al Goreing we will go""",0,
f,@user man what about Wilson being the 2nd Black QB to win a chip? Talkn about trash talk. No shine for Russell..,0,
f,@user Hats on us not trash tho lol,0,
f,@user fuck those faggots,1,
f,@user i agree my fellow cracker.,1,
f,@user You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.,1,
f,@user And the only band that sucked worse live is those fags Guns &amp; Poses.,1,
f,@user I think most RPGs are for the birds. I ain't no bird brain yo,0,
f,"@user @user 
I likes dat name. Dem sand niggers needs to know dare place in da pecker order",1,
f,"@user Jesus I would love to do that and more to those muzzie torturers, fucking animal savages",1,
f,@user ugh..and lemme guess they have yellow cake too? Heard this story before..,0,
f,@user I'm not a fag. Gtfo,1,
f,"@user so your a ""nigger"" fighter huh",1,
f,@user @user no ur wrong stupid nigger,1,
f,@user thanks!!! Now go clean that trash can ya lil nasty! Lol,0,
f,"@user ""Do you know how good Ho-Ho's are at 2am?"" @user answers, ""You haven't given up all your ho-ho's."" Whoa. @user",0,
f,@user Yeah we know about Anglo-American principles.#slavery #hate #racism,0,
f,"@user not just @user gave 2k a trash non-basketball soundtrack, y'all still have problems with servers &#128530;",0,
f,"@user dawg, you so trash your momma got charged with littering when she dropped you off for school",0,
f,"@user lmao, soft ass nigga trying to act all tough, you a little bitch. Sit down and watch from the sidelines pussy.",1,
f,@user was Charlie,0,
f,@user Green bananas are better then yellow ones too.,0,
f,@user @user @user lets not forget the fact that everyone and their mother has yellow fever,0,
f,@user Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @user #FallingInTheDraft,0,
f,@user faggot sack,1,
f,@user ok chill love bird lol,0,
f,@user whooooo? Chelsey? Fuck her lol. She juss a bitch,1,
f,@user bruh we can finally roll like rednecks (': ((drug dealers)),1,
f,@user well he's a cunt and he can suck my ass,1,
f,@user @user fuzzy dice might be the nicest thing you could put in your car lol &#127922;&#127922;,0,
f,@user trash smh game rigged bumgarner took roids,0,
f,@user you're such a faggot,1,
f,"@user cracker jack work, cdc - did ya think of checking THE PLANE FULL OF PEOPLE?",0,
f,@user @user @user @user @user why ur profile a one armed nigger?,1,
f,@user Lester tried to eat your bird,0,
f,"@user you tell me, coon.",1,
f,@user but @user is not even a blogger. He doesn't have the moxy or credentials to do anything by himself and create a brand.,0,
f,@user happy birthday nicca do coon shit in a responsible way.,1,
f,@user @user @user @user I just noticed you guys called me a jiggaboo,0,
f,@user hopefully not back in da ghetto?,0,
f,"@user lol find a ""redneck"" from oakleaf to take you",0,
f,"@user ma'am ...Did you clear that tweet with the @user ? Careful they may brand you ""race traitor"" for the nerve of thinking&#9786;&#65039;",0,
f,@user @user your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,0,
f,@user in this world we don't spank the monkey the monkey spanks us.,0,
f,@user Get me a bag of those pink n white coloured van sweets please. Thanks dude :-),0,
f,@user whats your youtube channel then faggot,1,
f,"@user 
Y'all gots to take da colored vacation. Kentucky fried chicken but only da white meat",0,
f,@user @user I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay,1,
f,"@user @user oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase",1,
f,@user yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;,0,
f,@user @user PHOTOS: Kate Upton cheers on the Yankees at last night's game http,0,
f,@user @user @user @user EYE WITNESS: Joel is a faggot,1,
f,@user Don't think anyone is mocking the man. I've seen people mock the bespectacle of social media mourning. Cultural zeitgeist of,0,
f,"@user I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity",0,
f,"@user @user I thought he would think it was cute...you know, like when you shut your clam up for 5 minutes! #dunce",0,
f,@user I'm redneck crazy,0,
f,"@user and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes",0,
f,@user just pulled out his pocket Constitution! Bring it man! @user just mocked McCain's wacko-birds comment! HaHaHa!!!!! #standtall,0,
f,@user faggot,1,
f,@user okay closet fag,1,
f,@user Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?,0,
f,"@user LMAO dude, you said we would get no commitment from Saudi Arabia or Jordan! How does crow taste? More proof you are full of it",0,
f,@user ya fag,1,
f,@user a bright neon yellow gauntlet,0,
f,@user @user @user @user Ahmed and retard mikey for special Olympic boxing,1,
f,@user there is a bird here on the ground and it's still alive I can't believe it,0,
f,@user das calld usen yo brain retard y would i whoop yo ass n front of da police,1,
f,"@user i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%",1,
f,@user hey Hun!,0,
f,"@user @user @user Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil",1,
f,"@user @user @user at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",1,
f,"@user @user @user will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore",1,
f,@user I don't give a flying fuck what a teabagger piece of human garbage like you thinks =),1,
f,@user you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,1,
f,@user is 72% out of wedlock births a lie? latinos in 2nd place.# mostly driven up by illegal aliens w/ anchor babies,0,
f,"@user if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live.",1,
f,@user @user that was my mock done on a simulator check it out pick your team how many rounds and go for it,0,
f,"@user 
She colored not Lebanese",0,
f,"@user Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.",1,
f,@user you call @user house nigger and she's the racist? Fathom the hypocrisy in that statement.,1,
f,"@user Are you sure about that, slant? They're plagiarists, and you have no idea who I am.",0,
f,"@user ...I fuckin' want OUT&gt; I'm tired of this bullshit faggot ass, closet racist, wannabe-commune-without-railroad state&gt; #Cali",1,
f,"@user ...honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation....",0,
f,@user mhmm tweet bird &#128037;,0,
f,@user faggot.,1,
f,@user is the biggest faggot in the world,1,
f,"@user @user Just like when I call someone a nigger! It's not because they're black, it's about how they act. LIKE A NIGGER!",1,
f,@user hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,1,
f,@user ..its all about you and white conservative teabaggers. You all make the world go round. Please be our rulers.....stockboy,0,
f,@user @user ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar,0,
f,@user Stockboy...everyone mocks you.,0,
f,@user pay your taxes teabaggers,0,
f,@user you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......,0,
f,"@user @user Wise decision,this Alfie must be a right mong.",0,
f,@user bye youre a queer,1,
f,@user this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,1,
f,@user Looks like a less-squinty-eyed @user to me. Hmm...,0,
f,"@user Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!",0,
f,@user their tortillas are trash though.,0,
f,@user eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream,0,
f,@user youtube bear vs monkey bike race!,0,
f,@user abouta get him some crayons and animal crackers after 8:30pm &#128514;&#128514;,0,
f,@user they're so goooood. I just want like a savoury salty cheesy cracker,0,
f,"@user ""Happy Happy Helloween, Helloween whoa oh whoa ho"" @user http",0,
f,@user where are the birds at? Wasn't it Port where birds were all over?,0,
f,@user u see a lame in that pic ofmine due to your infatuation with niggers. Im Hebrew i fite the children of satan in the streets,1,
f,@user fuck Miley tranny looking now damn ass nigga,1,
f,@user #yellow &#127773;,0,
f,@user @user I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.,0,
f,@user then send this one to your teabagger friends http and watch their heads explode,0,
f,@user One less little nigger that would grow up into a big nigger.,1,
f,@user @user those crackers will leave you parched asf,0,
f,@user @user mickey mouse ears hat....and tail for that matter.,0,
f,"@user feel same way about New England Patriots &amp; New York Yankees. But unlike u, I've worked in Boston &amp; NYC. Texas prison is upgrade",0,
f,@user @user ..............&#128530;,0,
f,@user so trash,0,
f,@user well since you is blood you get a G pass but only this time and I won't tell wop about that lyric situation,0,
f,@user morphing into Charlie Weis will never cease to be disturbing.,0,
f,@user I've been knowing fag,1,
f,"@user If you decide to do Damara, you should make her a gladiola. We have gorgeous rust-colored ones coming up over here.",0,
f,@user cuz the whole team trash,0,
f,@user faggot,1,
f,"@user yellow in paris! Fantastic effort from #AllezWiggo and #VroomFroome..now just the last stage up for grabs #GoCav #TDF12""",0,
f,"@user why did they add your name all ghetto like that? Looks like they used label maker, lol!",0,
f,@user @user The Moors used to give kids free lunch in the Bronx when I was a kid. Glad to see they are still doing good.,0,
f,@user got it! thanks Hun! ima text u,0,
f,@user Gobble de gook,0,
f,@user @user trash,0,
f,@user @user i don't think he can beat Mayweather but he's far from trash. Unlike Floyd he actually put Maidana down.,0,
f,"@user My father was born in Nanticoke and attended Lehigh. I'm a CT Yankee, but love the Pennsylvania Dutch cooking :-)",0,
f,"@user WHOA sorry for the spell check error, its not ho it was hey so sorry",0,
f,@user @user @user do birds have a 72% out of wedlock rate? is it white fathers that are running away?,1,
f,"@user Don't like to trash talking either way. But to be fair, that's just on Twitter. I'm having a ball on texts.",0,
f,@user You're a little bitch.,1,
f,@user I liked the day a bird got in your classroom.,0,
f,@user any more birds in school?,0,
f,@user You rebel. Next you'll be ripping mattress tags off. It's a slippery slope.,0,
f,"@user oh, well turns out that baby aint mine! *does jig*",0,
