dataset,text,label,multilabel
a,there and try to do that urgery ass shit bitch you urgery the first day I came up there talking about the bitch that had on pajamas but you had 10 dollar ass Jean's on dirty dusty white bitch sitting behind that counter smelling like cheese stinky fat white ass bitch and you gon+,1.0,
a,gays coming together to stan katy perry after she put a wig on URL,0.0,
a,@user May Allah grant us pious offsprings and make them the coolness of our eyes. Aameen,0.0,
a,Bitch ass niggas be poppin it for pussy they never gone get,1.0,
a,"@user 🥴damn son u cheating on Jay , but i ain't gon lie that nigga Rico issss surgical with them clippers 😂how much that nigga charge ? Cause that 20 I give jay every week get the job done 😂 Rico like a I'm going to prom kinda barber 😂",0.0,
a,@user @user If ya nigga cheat it's cause u should kill yourself u stupid bitch,1.0,
a,I fuck on yo hoe and then go home to my bitch,1.0,
a,ok it has never been that serious . for one the bitch don't owe you no loyalty or a explanation take that up wit the nigga . for 2 bitch FUCK THAT NIGGA,1.0,
a,"@user @user Yeah, pro male life. Females are nothing to him.",0.0,
a,I can't date a nigga that still throwing up the lil universal 🤟🏾 sign in every pic... like bruh no.,0.0,
a,@user yes with all the stereotypical lipstick lesbians,0.0,
a,"Islam is bullsh#t.. a butch a beating, butchering, bombing bastards!",1.0,
a,@user Kill all the Nigerian leaders and rapist.,1.0,
a,Another #clip sold! Training - Faggot ( Check the coupons ) #Faggot Get yours on #iWantClips! URL URL,1.0,
a,"The Islamic call to prayer heard in London last night, meanwhile Christians were thrown in jail for reading their Bibles at home!!!!  URL",0.0,
a,"Dumb bitch, dumb shit!",1.0,
a,"While the world is hell bent to categorise humans as male or female, saying other sexual orientations aren't natural.. Here is @user setting an example to all through a bunch of cartoon characters. HAVE BTS AS YOUR ROLE MODELS!",0.0,
a,I'd rather be a bitch than a wannabe fuck boy that can't get shit. Sit your ass down and shut the fuck up already tree ass looking bitch.,1.0,
a,"my cousin, who got his girlfriend pregnant before marriage, commented on my post saying homosexuality is a sin. i told him the bible said those who had sex before marriage are going to hell. bokbok bitch.",0.0,
a,"At the @user #MangaExhibition visitors are greeted by Mimi the hare transforming gender... with no explanation, it's seemingly just for fun! Manga has a long history of gender exploration & this is an inspired commission for the show. #trans #museums #nonbinarylookslike URL",0.0,
a,"Generally, it's not necessary to treat a woman's male sexual partner, but #BacterialVaginosis can spread between female sexual partners.",0.0,
a,Disgusting Asian mentality where the women have to do everything. If he was so tired of her being late why didn't he helped her instead and sped things up. But no only women must do everything. Stupid ideology certain men have.,1.0,
a,".UK #BritishEastAsianArtists & wider community must care more about being #BEAs rather than confirming 2 racial stereotype of a #modelminority, being fixated on #racialauthenticity #BEA= coming 2gether celebrating our cultural diversity under the inclusive by umbrella of #BEA URL",0.0,
a,AlJazeera reports on the recent legal victory for Jeeva M & #India's #trans community. A huge well done to @user & lawyers at @user We're proud to support you under the @user Trans Fund with @user #LGBT #HumanRights #change URL,0.0,
a,I hate whores,1.0,
a,"#porno #NSFW #nudes Asian bitch Dia, beautiful in her lingerie, sucks some random dude's cock and swallows his cum after getting a proper cum facial. URL",0.0,
a,@user do not forget that Chinese have an obsession with pale white skins as being beautiful URL > URL,0.0,
a,Gay 3some scene from TV series 🎬Join LINE group for full scene 🎬Add LINE id @user  🎬Or click URL URL,0.0,
a,@user Also hate bad women who enable bad men.,0.0,
a,Bum ass straw look hair ass smelly ass bottom feeder bitch,1.0,
a,Always remember folk.  Pride isn't strictly a Straight Vs Gay thing. Straight trans people exist and they are good and cool and belong at Pride.,0.0,
a,All those child rape cases might make you think the Catholics have their hands full. You thought wrong! URL,0.0,
a,The only way you can please a woman like Me is with money ✨💸  #findomme #femdom #dominatrix #paypig #sph #cei #domme URL,0.0,
a,Only a man will appreciate a woman who takes risks with her physical appearance. It only shows that she's not worried about what others think. As long as she's happy and confident with herself.,0.0,
a,GOD IS FAITHFUL! ❤️ May Bible reading plan. Learning to rely on God wholeheartedly! #bible #gospel #jesuschrist #biblecollege #jesusculture #rhema #pastor#theology #christian URL,0.0,
a,Ghana: Rawlings Calls On Ghanaians to Embrace family Planning URL,0.0,
a,"WATCH: A group of Israelis are coming together to try and force the government to stop arms deals to some of the world's most brutal regimes, and to come clean about its ties to murderous dictatorships. URL",0.0,
a,"This is the reason why some #ghanaians will not make heaven.  Please, who do this before they will blow the trumpet 🎺  😂 😂 😂 😁  #TuesdayThoughts  #BrockParty #tuesdayselfies  #UCLfinal URL",0.0,
a,"'Imposter syndrome' is deterring women from starting their own business, according to our latest research.  So we've launched #OwnYourImposter to support women and build their confidence to start or grow a business. Watch these inspirational women discuss their own experiences. URL",0.0,
a,@user I would ram my cock so far up the arse of the girl in green she would squeal like a pig and then lick me clean with tears running down her face,1.0,
a,@user ya Allah. no words. he must have been raised in beasts,1.0,
a,"The reason Pakistan has gone down the drain religiously, socially, economically is because of these extremist & terrorist mullahs. These mullahs were nurtured by extremist govts like Bhutto & dictator Ziaul Haq & the latter. Pakistan needs to get rid of mullahs to progress. URL",0.0,
a,You know you want me to wreck ur little pussy too... don't you?  In the meantime you can lick my nut outta this wrecked pocket pussy.  URL  URL  #hung #bigdick #findom #cashmaster URL,1.0,
a,my (slightly) homophobic mom managed to get me a literal lgbtq pride flag towel because she thinks I just like rainbows a lot lmao,0.0,
a,"Other women might say ""men are trash"" every once and while, but it's a group of women on here, that speaks on Men doing them wrong tweet after tweet.",0.0,
a,"In future @user if you receive a request to write about antisemitism, please pass it onto a Jewish writer. There are lots of talented young Jewish writers whose voices deserve to be heard, amongst them are @user @user @user & @user",0.0,
a,"Oh, my. USA whore empire is playing with fire provoking my beloved China through using Taiwan as a tool. I don't wanna die and that's why I extremely abhor USA and UK whore empire. I desperately Jesus come back now immediately for consuming USA and UK through solar superstorm.",1.0,
a,A toast to us! We have nearly 400 signatures in just over 24hrs demanding the transphobic event at Edinburgh's @user be cancelled ! Want to thank Lying Witch in the Wardrobe for her kindness? Why not sign the petition here: URL #NoTERFsOnOurTurf URL URL,0.0,
a,Serious question for trans people.  Does anyone know any international trans rights organisations who hold the position that trans women are not women?,0.0,
a,@user Bisexual and I don't drink coffee :') hot chocolate/cocoa is more my cup of tea,0.0,
a,@user An education scholarship for muslim women would have been more valuable for them and for the country #ModiSarkar2,0.0,
a,@user ALLAHU AKBAR,0.0,
a,"Putting aside the fact that she's a kelantanese, I think there's a more acceptable way for you to vent out your anger. Beating up a person while recording it and posting it on social media just to humiliate the man is so uncivilised.",0.0,
a,@user This is for plug you big fat white nasty smelling fat bitch why you took me off the mfucking schedule wit yo triflin dirty white racist ass you big fat bitch oompa loompa body ass bitch I'm comin up there and im gonna beat the fuck out of you bitch and don't even call the police,1.0,
a,Are you telling me women can't be bros?,0.0,
a,"Are you stupid bro? Being a Malay is not a skill. You're literally born a Malay. Your father and your mother performed unprotected coitus, and here you are. What an absurd comparison URL",0.0,
a,"@user Except for our first peoples, we are all immigrants you ignorant boffhead",0.0,
a,"You're trying to make yourself a martyr out of this shit you've put women through? Throw yourself in a pit and die alone, asshole.",1.0,
a,I'm tired of movies that cast POC for roles that revolve around race all the time. We don't typically see movies set in America about AMERICANS of color that don't fixate on the fact that they are of color and I'm loving this URL,0.0,
a,girls who went to all girls schools are the funniest bitches you will ever meet. period. URL,0.0,
a,"If a nigga ain't never put you in a house, put you in a car, or put you in a position to make some money. He never did shit for you. STOP LOOKING FOR A MOTHER FUCKER TO GET YOUR HAIR DONE & SOME SHOES THATS BROKE BITCH BEHAVIOR 💯",1.0,
a,I can't make this stuff up... some counter protesters to the KKK rally (check my notes) got upset that some Jewish ppl showed up to protest the KKK & took their Israeli flag & tried to burn/ shred it... this is some serious redbrown alliance BS.. #AntiSemitism URL,0.0,
a,Women want you to stay on the phone silent while they walk around their house doing stuff... Pls free me from this call.,0.0,
a,"""I'm able to build relationships with them and their parents because our stories are the same."" As a Black teacher, @user Michael Gilchrist knows what it means for students to see someone who looks like them at the front of the classroom. #Voices4Ed URL",0.0,
a,"The DOE's ""racial equity"" agenda will cut Asian enrollment in NYC's top schools by 50% in order to make room for less qualified students with darker skin color. In the past, these schools have produced 14 Nobel Laureates. By ⁦@dennisjsaffran⁩ URL",0.0,
a,"@user When you put God first, great things happens. We continue to pray for our beloved country.",0.0,
a,@user @user @user @user You should follow the Lord Jesus and be part of a church that teaches Sola Scriptura like He did (Matthew 15:6) and Sola fide (Ephesians 2:8). Find a healthy evangelical church.,0.0,
a,Strong women expressing themselves feel so empowering. We would spend hours talking with @user 🖤 Tune in: URL URL,0.0,
a,"Followers of Jesus, which I am, know that our Lord would have given water to those who thirst. Taking it away from people so they will die is satanic - evil to the core. May God Bless greatly those who give food and water to those who hunger and thirst. Amen.",0.0,
a,omg id Cum right in her 😘 @user @user @user @user @user @user @user @user @user @user @user @user @user @user URL,0.0,
a,"You gotta be butt ass ugly for a nigga to not even think of sex, then again theres some hurt faces out here pregnant so idk URL",1.0,
a,Where the real niggas at,0.0,
a,Qatar PM arrives in Saudi on first visit since Gulf crisis – media URL,0.0,
a,Good pussy I ain't average.. UM,0.0,
a,@user I don't know about you but I've always wondered why do white people adopt black children is it a guilt thing,0.0,
a,"""There are wonderful Muslims in my family. There are wonderful Muslims everywhere. But that doesn't make Islam wonderful."" @user British-Pakistani #ExMuslim URL",0.0,
a,@user announces Religious Freedom Week 2019 URL URL,0.0,
a,"At community event in Japan, female OFWs walk up stage to give Duterte a kiss #DuterteInJapan URL",0.0,
a,@user The israel soldier are whore son's big pig heads fuck all israel.long life the philistines brothers. URL,1.0,
a,"Women so fucking retarded. Before you tell me wha I doing wrong or right you gine sit dey pon the bed like a dead star fish then go home and tweet "" tired having lame sex"" yuh mudda girl",1.0,
a,@user 50 had some real shit going on wit some real niggas tho. DaBaby beating up clout chasers 🤣 he'll be cool,0.0,
a,Bitches be MAD mad 🤣🤣,1.0,
a,@user The Pope needs to shut up and go choke on his rosary beads.,1.0,
a,"Sisters, don't ever take your rights for granted. Before the anti-liberal- feminist backlash- Robyn Urback, Nikki Ashton- women fought for what you take for granted. In other countries, they still are. Argentina: Crowds gather to back pro-choice URL",0.0,
a,I got a special place in my heart for a country nigga for some reason.,0.0,
a,@user First of all fuck you!! And go tell that nigga cents that he can kiss my ass cause I don't want him😤🗣,1.0,
a,i talk my shit but best believe i can back it up like YES bitch i WAS talking shit ab u!! like what u trynna doooo,0.0,
a,Call me and ask me some shit yourself ugly ass bitch,1.0,
a,"That is what the right intends for American women: If you're raped, you have to have the rapist's baby. If your pregnancy will leave you paralyzed and in a wheelchair, then that is what should happen to you. And it's all your fault for the sin of being female.",0.0,
a,About to be the Faithful Black Men Anthem,0.0,
a,Girls Of Today Ain't Romantic Enough .,0.0,
a,"Dear Feminists: Stop destroying the dating world with your ""activism"". Us SANE women don't want a man to be affraid of interracting with us. Your nonsense is literally hurting the survival of humanity. Get yourselves some help. Sincerely, A REAL WOMAN",0.0,
a,Rate her boobs 1-100 Rate her pussy 1-100 Rate her body in general 1-100😁  Should she take her high heels off? 😁 URL,0.0,
a,@user White kids love hip hop cause I do,0.0,
a,@user Get ur faggot ass off my shit,1.0,
a,Nut all on that lul bitch nose then give that hoe sum baby wipes 🧻,1.0,
a,Something happens to women between the ages of 16-25 where they become literally retarded and this tweet kinda proves my point,1.0,
a,smh all my queer friends deserve better than these 'DL' assholes out here asking u to sneak around in the dark shadows for 4/10 dick game,0.0,
a,"The brutality of Islam is a scourge on the world and is the root cause of nearly every evil in this world. Any religion that condones violence on govt's, other religions, women, children, and each other should be wiped from the face of the world...FOREVER! URL",1.0,
a,"I will never be fucked up bout no nigga again, soon as I see them signs✌🏽 gotta learn to trust your instinct and when to leave no matter how much you think you like a mf or how much you think a nigga fucking w you 💯",0.0,
a,2 alphas are waiting to be served by you pathetic faggots! #skypedrain #alphamale #cashmaster #cashpig #cashfag #scally #HumanATM #walletdrain URL,1.0,
a,"People in the US always watch and comment their shows on social media while we, non Americans, have to avoid going on twitter, etc if we don't wanna see any spoilers BUT the moment Europe airs a show before them, we aren't allowed to tweet about it because they might see spoilers URL",0.0,
a,"URL Please Stroke Your Cock To Me Ass Daddy, I Need It Bad... From My Latest Video ""Fucked By A Stranger In Public"" Available Now. Remember To Share My Posts My Loves. Thank You :-) #msnovember #sheisnovember #ebonyass #blackass URL",0.0,
a,@user @user Stupid ass hoe,1.0,
a,"With the #andertonpark school stand off, with Islam diametrically opposed to neo-Marxist deconstructionism, you just know this has been percolating for 50 years. This is an UNRECONCILABLE matter, and the pandering of @user to the Muslim vote, is now fracturing - badly!!",0.0,
a,"@user Lol, it's rife among that great ethnic minority 🙄",0.0,
a,"ICYMI: I wrote about the history of queerness on SNL — its absence and presence, and the ways we used to laugh at and with it — and compiled a bunch of favorite sketches (and also less-favorite ones that were burned into my psyche FOR SOME REASON): URL URL",0.0,
a,I'm literally convinced you bitches are retarded now,1.0,
a,Bitch who told you only white people can have blonde hair. There's plenty black people out there who have naturally blonde hair. Your come back was weak so shut the fuck up.,0.0,
a,Men like this need to be eradicated from the earth,1.0,
a,really gonna burn white british bitches if they breathe their toilet paper washed ass breath around bts,1.0,
a,"reading about Marsha & Sylvia always gets me crying. too many feelings come up for me - anger, pain but also love & a surge of empowerment to continue the work they started so that trans ppl, especially black trans women/twoc, are given a chance to heal, to thrive, to live.",0.0,
a,"Thanks giving up this Ministry. You have been the Worst Foreign Minister ever in the History. You have been screwing Indian #NRIs & their family Left & Right by impounding Passports, Issuing LOC & RCN. May God never forget your Sins & Millions of Innocent Victims' Curse URL",0.0,
a,Our generation of women mannn lol they want the old school ideology when it benefits them and then want the new ideology when it does too 😂😂,0.0,
a,There's nothing racist about striving to preserve your country's culture in the face of mass immigration from incompatible cultures. Stop making this about skin colour when it's almost exclusively about values and ideas.,0.0,
a,"Islam and those who practice this demonic shit, must be exterminated.",1.0,
a,@user @user Women are a bunch of cells too,0.0,
a,@user @user @user she said we should feel FLATTERED...for a white woman to be dark...i can't even begin to unbox how many levels of wrong that phrase holds URL,0.0,
a,Niggas go broke tryna prove they not broke to hoes who broke 🤣🤣🤣😂,0.0,
a,Chinese Embassy in Pakistan hosted an iftar dinner for media and think tanks. DCM Lijian Zhao said Vice President Wang Qishan's visit sent a strong message that China Pakistan relationship is exceptional. @user @user @user @user @user URL,0.0,
a,Breakfast is served ! #gay #cum #MaQueue URL,0.0,
a,@user @user I didn't realize until recently how different I am compared to post-INA Korean immigrants because my family's lived here for over a hundred year and I grew up in a place and time where there largely weren't other Asians.,0.0,
a,I can't keep up with these freaky hoes. Bitches wanna be stabbed and have guns shoved down their throats and shit... :( mc'scuse me bitch..?,1.0,
a,fuck a bitch nigga and his bitch too,1.0,
a,@user @user If y'all don't take your Neanderthal inbred cave dwelling asses on somewhere.... URL,1.0,
a,"Majority of Hindu religious personalities and organizations like Shankaracharyas and Mahamandleshwaras are highly and dedicatedly working to Appeasement of political masters, but having no time to unite Hinduism, to fight stigma of casteism and toxic effects of invaders culture.",0.0,
a,NIGGAZ GOT CREATIVE AND HERE CAME FRENCH TOAST 😂😂,0.0,
a,Hey parents if your kid comes out this upcoming pride month don't say they are confused because I'm gay myself and I'm very sure I'm not confused URL,0.0,
a,"@user @user @user @user Idk, one of us, apparently. But literally the first thing in my pinned post says I'm Muslim, so who knows? I'm now wondering if he's thought I'm Jewish this entire time.",0.0,
a,Honored to have the opportunity to share my experience in #immigration today & provide input to @user on his immigration plan. Working together is how we can develop the best solution that gives everyone the opportunity to live their best life & contribute to our country URL,0.0,
a,@user @user Good news hopefully you send her packing back to Somalia with that hideous un American thing on her head !,1.0,
a,Everytime I come on twitter im either embarrassed to be a man or embarrassed to be white cause some of yall are really dumb as fuck,0.0,
a,i retweet this as i've just learned that this happened at stonewall pride in cbus so..............me and my black queer friends will not be attending and not be supporting,0.0,
a,#ModiSarkar | WATCH: 'An extraordinary gesture': Iconic Adnoc tower in Abu Dhabi lit up with PM Narendra Modi and the Indian flag on the occasion of his swearing-in. URL,0.0,
a,This is so important!! A MALE Latin artist is pushing gender fluidity to the Latinx community!! URL,0.0,
a,Nobody: Morioh-cho niggas in the morning: URL,1.0,
a,"#LGBTCosplay I'm trans (he/him) and gay! I mostly cosplay girls as it really helps with my gender dysphoria, through cosplay I learned to be more comfortable in my own body. I love cosplaying and messing with gender roles so it works out well! URL",0.0,
a,@user @user When do you think it appropriate to inform children that same sex relationships exist?,0.0,
a,"As President, I'll immediately push to finally rewrite our nation's immigration and naturalization laws in our own image -- strengthening our families, communities, and economy. Read our full immigration plan here: URL URL",0.0,
a,Shut the fuck up you dumb fat racist bitch URL,1.0,
a,@user not rape being funny but the comparing girls and being easy to get with. fuck im digging this hole deeper and deeper,0.0,
a,"@user angry dumbass, slutty gay, chaotic bitch, tired thot",1.0,
a,"me in bed: ""i'm your dumb whore, your cumbucket, your cunt, your brainless fucktoy"" me anywhere else: ""ᵖˡᵉᵃˢᵉ ᵇᵉ ⁿᶦᶜᵉ ᵗᵒ ᵐᵉ ᶦ ᵃᵐ ˢᵐᵃˡˡ ᵃⁿᵈ ᶜʳʸ ᵉᵃˢᶦˡʸ""",0.0,
a,"Central Information Secretary of PPPP and MNA Dr @user attend General Assembly Meeting of Women's Parliamentary Caucus, Secretary @user highlighted the facilitation and services for Women MPs at the Caucus & building consensus on the #childmarriage Restraint Bill. URL",0.0,
a,"Always late to the party but ""Yeah, me gay too"", my pronouns are she/her (cis) and I'm a big ol' lumberjack lesbian. I've been in the con crowd for over a decade and cosplaying for a few years now. I love to make props and cosplay white haired or dead ladies. #LGBTcosplay URL",0.0,
a,@user The Black Woman can't be topped!!,0.0,
a,I really do hate bitches,1.0,
a,I'm jumping you for thinking that blue and green eyes are only for white people,0.0,
a,"I really love the Overlooked No More series. A 19th century lesbian sculptor who married a woman 150 years before gay marriage was legal and described herself as a ""soft-shelled crab""? Sign me the heck up  URL",0.0,
a,"This made me so angry. The rush to catch the door and then the attempt to open the door after it was closed, men really fucking think they can take everything away from women. Our bodies, our sense of safety in our homes, etc. It's enraging and disgusting and so fucking scary URL",0.0,
a,"Alhamdulillah. In just over 3 weeks @user received 7000 registrations from Overseas Pakistanis in UAE, Saudi Arabia, Qatar, Bahrain, Oman, Kuwait, Iraq & Malaysia. Launching online volunteer registrations & forms to report agents, fraud & Hundi walas after Eid Inshallah.",0.0,
a,"Latin America accounts for one third of world's homicides, life expectancy dropping in some countries: study  URL And the biggest theft of US citizenship in our 243-year history...",0.0,
a,Retweet if you want me sitting on your face while I deepthroat your cock #horny #boobs #tits #pussy #porn #amateurporn #cumslut #blowjob #sex #slut #ass #dick #cock #jailbait #bbc #gangbang #cuckold #fuck #fuckme #whore #cumtribute URL,0.0,
a,@user Should the unborn be murdered and separated from his or her mother? Caring about illegals before the unborn. Vile pathetic pos. Put that baby down.,1.0,
a,"@user I recently looked up my ex-girlfriend and she is STILL devastated that I broke up with her. She's now engaged, just trying to make me jealous and get me back. It's more sad than funny really.",0.0,
a,"In Rome, of all places, GUCCI celebrates abortion w fashion. and the Pope still worries about Trump wanting a security wall. You just can't make this bs up. Gucci Celebrates Abortion with Uterus and Feminist Slogans in Latest Runway Collection URL",0.0,
a,it truly amazes me how bitches don't work for shit and expect everything😂 opening you're legs will only get you so far b,1.0,
a,I think the Westboro Baptist Church summoned this rainstorm to prevent the gay-friendly programming from airing. 😥,0.0,
a,Why is it ok to hate white men in the Democratic Party is they care about everyone's feelings,0.0,
a,"@user @user @user @user Well, at least Melania could get a job and was employable, she didn't come here to collect welfare and food stamps, and she seems to have assimilated very well. Exactly the kind of immigrant we want.",0.0,
a,I hate the smell of fags they fucking make me sick 🤢🤢🤢,1.0,
a,Some ideas to do about illegals flooding borders. RT until Pres HEARS them loudly!!!,0.0,
a,@user @user @user I don't think a man should complain about how much a woman asks if he's making good enough income is all i am saying not tying the two.,0.0,
a,"@user @user Worse pope ever he's a total hypocrite lives behind a wall that was built to keep the hoards out, and tells them its wrong tells 🇬🇷 Greece🇬🇷 to love Muslims, but won't tell Iran to love Christians. 👎🏻👎🏻👎🏻",0.0,
a,"@user We, the Iraqi refugees, want to settle in a secure homeland in order to serve it with our expertise and professional skills ... and for our children who have been denied education and not completed their studies. We hope you will process our files #StandWithIraqiRefugees",0.0,
a,Everybody want a powerful black man until they meet one and it's time to submit. 😂 Whew chillay,0.0,
a,"We aint gone ever be free, as long as their are women willing to incubate sorry ass niggas and their trash behavior.",1.0,
a,Fuckin hate people sometimes let a nigga have another slip of the tongue best watch who the fuck you speaking to or niggas finna end up with a busted up nose and broke arms,1.0,
a,"White Jews, we really need to do a better job of following the leadership of, listening to, empathizing with, learning from, Black Jews.",0.0,
a,"""Tips to prevent rape"" = ""Rape other women instead""",1.0,
a,@user Ahh I see you are a woman of culture as well,0.0,
a,"Damn, i really got no friends. A nigga be bored as shit",0.0,
a,Man these rich white folk has Scotia bank so dead fuck sakes,0.0,
a,Exhibit B as to why America is fucking trash.,1.0,
a,Today we celebrate #WomenInBaseball and those who paved the way to include women in sports and sports media! URL,0.0,
a,There's so many fine niggas at my work I'm surprised I aint been fired for sexual harassment 🤣🤤😈,0.0,
a,@user Wow. Guessing you don't have any family at risk of detainment and deportation. Or know any women who will have to risk an illegal abortion. Or know any trans people who won't be able to access healthcare. How very principled of you. 🙄,0.0,
a,@user @user Fuck you NIGGER,1.0,
a,Is it easier being straight.,0.0,
a,"Ugh knowing so many young girls are gonna be forced in some states to carry a rapists baby or basically kill themselves attempting to abort it, is so heart breaking. 🥺",0.0,
a,16 women who trained to become FBI agents and analysts have come forward in a proposed class action lawsuit accusing the bureau of gender discrimination in how it trains and graduates new agents. URL - @user,0.0,
a,"The gays are getting stronger with every hour that passes until June, the gayest month",0.0,
a,stupid ass black fat bitch.,1.0,
a,twink with a big dick - wait for it😈 retweet and like for a follow♥️ URL,0.0,
a,Girls will stay in a bad situation just to prove a point to the next bitch even go as far as having a baby 😭 sis you the miserable one not her 😂😂,0.0,
a,black male: *enjoying his shopping trip* old white women: URL,0.0,
a,"The Kippah Solidarity Trip was important to send a message not only in Germany, but to the world, that a Jew is just as entitled to identify freely in public as any other religion or people! Here's Part 2 of the trip's highlights. URL",0.0,
a,bitch fuck you and yo stupid ass nigga,1.0,
a,"I wish people could start taking mental health serious and stop playing the God And Devil game. Murder, rape and such behaviours are product of our society and media influences . They will keep on reoccurring until we take charge. #RIPNaledi",0.0,
a,@user @user @user @user @user It should be optional. Good for them for observing the hijab. But people should not condemn and outright insult those who didn't,0.0,
a,Hungry ass faggot URL,1.0,
a,"For a fact you morons didn't pick the best gook, chink or faggot among us #governing",1.0,
a,"YOU SUCK COCK FOR ME. Get on your knees, suck and don't stop until I say so, whore. Your sucking skills are not where I want them, you need a lot more practice. URL URL",1.0,
a,This is an excellent opportunity for women working in regional media. Applications now open for the @user Women in Media Young Journalist's Award. URL #wimqld #wimqldatwork,0.0,
a,"Ditch the coat hangers, ladies! The end of #RoeVWade will not kill us... or our sexual freedom. Men & women now have more than 20 ways NOT to create a human being. Sucking a baby out in pieces just won't be one of them. They can feel it. #BabiesLivesMatter URL",0.0,
a,all gays = shotgun. fuck off too all,1.0,
a,Today your Gay Bae became a licensed Cosmetologist in the state of Nevada!🥰💯🙌🏾 Thanks God.🙏🏾 #Blessed URL,0.0,
a,Y'all orgy bitches STILL ugly swapping spit n shit with the whole group y'all ain't ever Hurd of herpes? 😣,1.0,
a,"Al-Quds (Jerusalem) inspiring Iftar ceremony Palestinian women :  We will rise in the path of Allah, Our blood, our soul, we sacrifice for Aqsa ! Iran stands with Palestine The awakened stand with Palestine ! 🇵🇸  #QudsDay URL",0.0,
a,@user #whitesupremacist #whitenationalist #whitenativist #racist #bigot #xenophobe #islamophobe #antisemite #fuckconservatives #fuckcons #unCanadian #garbage,1.0,
a,"@user If your God supports or encourages homophobia, racism or ethnic cleansing it DOES NOT mean such actions are moral and justified. What it DOES MEAN is that your God is a cunt.",0.0,
a,"medyo nakakainis lang na andami kong nakikitang quote-tweet from men saying mas marami na daw rights ang mga babae at ""respect all genders"" pero may ill intent ang messaging; instead of supporting something that makes women safe they take it as an attack against them :-(",0.0,
a,So I just want to make a thread about this. I just feel it's necessary to be a voice and speak up for the #lgbtq community. I live in a small ass town in Rhode Island with people who have small ass minds. Our local Library was hosting a Drag Queen Story Time.,0.0,
a,Guys only cheat on you with the uglier bitches and the ratchet ones too.,1.0,
a,Kill them all put them hoes to rest,1.0,
a,MEET ME - Spiderman's first ever hijabi character @user URL,0.0,
a,"@user Working in Muslim country ?  Where beef is avaliable like popcorn ? If he is deshbhakt, he will say Bharat Mata ki jai on the airport of Bahrain 10times & join the jobless in India. Dam no he will work there, curse them, earn there, eat in the name of God whatever & Sanghi ?",0.0,
a,"I love cuckold. I genuinely believe that My alpha is an intelligent, handsome, and dominant older man worthy of praise & worship. I love telling cucks REAL stories of our love making and dirty sex.  Most ""Alphas"" on here make Me cringe 🥴 SO glad I have a bearded mountain man. URL",1.0,
a,shut the fuck up you cracker penis looking fuck,1.0,
a,I had to step on these niggas necks 🤑,1.0,
a,look at this dumb #faggot showing his #ass and begging everyone to be #exposed URL URL,1.0,
a,@user @user this isn't a threesome back out bitch,0.0,
a,white is really her color😍 URL,0.0,
a,I come from a military family who made history and served with honor despite being segregated and experiencing racism.  They never gave up and paved my way. Remembering them and honoring my familys legacy!🇺🇸🇺🇸🇺🇸🇺🇸 #MemorialDay2019 URL,0.0,
a,I hope that nigga that hit my car dies,1.0,
a,New video for now live! This hot little twink knew how to take every inch of my dick and he loved it! URL @user @user @user @user @user @user @user @user URL,0.0,
a,"@user @user Muslims should be afraid of any place becoming Muslim majority than about India, looking at the condition in all Muslim majority countries now. Sunnis and Shias could not reconcile in > 1300 years. How do you expect them to tolerate the Hindus in India? #ShiaGenocide",0.0,
a,However she is killed by no stranger.this are internal quarrelling results#HerLifeMatters,0.0,
a,my theory: vanya being straight caused the apocalypse,0.0,
a,"God bless tukde tukde gang, Kashmir separatists, terrorists who dream of destroying India. @user is the next Home minister of India. Save your asses. 😎 #HomeMinistry  #ModiSarkar2",0.0,
a,"@user @user @user  CELEBRATE AS OLD WHITE MEN LOOSE THEIR POWER TO WOMEN.  WOMEN SUPPORTING WOMEN,  WOMEN SUPPORTING FAMILIES,  WOMEN SUPPORTING COMMUNITIES,  WOMEN MUST LEAD AMERICA FOWARD, SUPPORT UR FAVORITE WOMENS MOVEMENT. URL",0.0,
a,"What about the flow of Russian pregnant women coming here for their anchor babies. Oh yeah forgot ,Amerikkka will soon be the Soviet States."" Whut chu gonna do wit yo rifle then bubba"",they WILL pry it from your cold dead hands. In a hurry.",1.0,
a,reviews of adult gay oriented dvds black gay movie clip free gay european URL,0.0,
a,men are so ugly and gross i wish u would all drop dead,1.0,
a,If you a bitch nigga please just stay away.,1.0,
a,@user African woman,0.0,
a,Next time a female approaches me mad cuz her boyfriend was flirting with me ima set both they dumb ass on fire,0.0,
a,".@adamlambert on love, guilty pleasures and what it's like being a gay icon. URL",0.0,
a,WOMEN ARE WORSE THAN HITLER,1.0,
a,"With pride arriving in just a couple days here, let this be your reminder. ACE PEOPLE ARE PART OF THE LGBTQ+ COMMUNITY. URL",0.0,
a,@user See how the pre-cum is dripping from sissy penis? It's so exciting. Can you tell I enjoy humiliation? I have bought my own panties at Victoria'S Secret. 👄,0.0,
a,An amazing Friday with an amazing wish this Friday is the last Fariday of Ramadan so celebrated in thanking Allahjj almighty for awarding us this special month which belongs #Jumma_tul_wida 😇 URL,0.0,
a,@user Thank God it's not that useless limp wrist-ed twat waffle islamic terrorist anymore,1.0,
a,A Rarely Positive Pakistan: Pak cricket captain @user wears salwar kameez to meet the Queen | @user | URL URL,0.0,
a,Hoe fuck u,1.0,
